Датум,Цена на последна трансакција,Мак.,Мин.,Просечна цена,%пром.,Количина,Промет во БЕСТ во денари,Вкупен промет во денари
2024-01-05,"5.000,00","5.000,00","5.000,00","5.000,00","61,29",62,310.0,310.0
2024-08-16,"5.050,00","5.050,00","5.050,00","5.050,00","1,00",79,398.95,398.95
